Id,Mid,BPM,BaseBeat,Ratio,MusicJson,Musician,Acceleration,AniID,BridgeAniID
96302,100282,266,1,266,The Wayside Rose,,,,
96303,100282,282,1,282,The Wayside Rose,,,,
96401,100283,130,0.5,260,Minuet,Boccherini,,,
96402,100283,138,0.5,276,Minuet,,,,
96403,100283,146,0.5,292,Minuet,,,,
96501,100284,130,0.5,260,The Last Rose of Summer,Ireland Folk Music,,,
96502,100284,138,0.5,276,The Last Rose of Summer,,,,
96503,100284,146,0.5,292,The Last Rose of Summer,,,,
96601,100285,160,0.5,320,Sonata in B-flat Major Mvt.1,Wolfgang Amadeus Mozart,,,
96602,100285,170,0.5,340,Sonata in B-flat Major Mvt.1,,,,
96603,100285,180,0.5,360,Sonata in B-flat Major Mvt.1,,,,
96701,100286,190,0.5,380,Partita No.6,J.S. Bach,,,
96702,100286,198,0.5,396,Partita No.6,,,,
96703,100286,206,0.5,412,Partita No.6,,,,
96801,100287,200,0.5,400,Hunter's Chorus,Carl Maria von Weber,,,
96802,100287,208,0.5,416,Hunter's Chorus,,,,
96803,100287,216,0.5,432,Hunter's Chorus,,,,
96901,100270,200,1,200,Waltz of the Flowers,Pyotr Ilyich Tchaikovsky,,,
96902,100270,210,1,210,Waltz of the Flowers,,,,
96903,100270,220,1,220,Waltz of the Flowers,,,,
97001,100271,170,0.5,340,Deck the Halls,Ancient Welsh Music,,,
97002,100271,178,0.5,356,Deck the Halls,,,,
97003,100271,186,0.5,372,Deck the Halls,,,,
97101,100272,120,0.5,240,Nostalgia,E.German,,,
97102,100272,124,0.5,248,Nostalgia,,,,
97103,100272,128,0.5,256,Nostalgia,,,,
97201,100273,130,0.5,260,Aloha 'Oe,Liliuokalani,,,
97202,100273,134,0.5,268,Aloha 'Oe,,,,
97203,100273,138,0.5,276,Aloha 'Oe,,,,
97301,100274,160,0.5,320,Song of harvest,Danmark Folk Music,,,
97302,100274,168,0.5,336,Song of harvest,,,,
97303,100274,176,0.5,352,Song of harvest,,,,
97401,100275,180,0.5,360,Schmetterling,Gustav Merkel,,,
97402,100275,188,0.5,376,Schmetterling,,,,
97403,100275,196,0.5,392,Schmetterling,,,,
97601,100250,90,0.25,360,Chinese New Year Theme,Zhong Huang,,,
97602,100250,92,0.25,368,Chinese New Year Theme,,,,
97603,100250,94,0.25,376,Chinese New Year Theme,,,,
97701,100251,130,0.5,260,Golden Snake Dance,Er Nie,,,
97702,100251,134,0.5,268,Golden Snake Dance,,,,
97703,100251,138,0.5,276,Golden Snake Dance,,,,
97801,100255,150,0.5,300,Swan Lake,Pyotr Ilyich Tchaikovsky,,,
97802,100255,154,0.5,308,Swan Lake,,,,
97803,100255,158,0.5,316,Swan Lake,,,,
97901,100256,95,0.25,380,Original Rags,Scott Joplin,,,
97902,100256,97,0.25,388,Original Rags,,,,
97903,100256,100,0.25,400,Original Rags,,,,
98001,100258,150,0.5,300,Forest Polka,Karl Hans,,,
98002,100258,156,0.5,312,Forest Polka,,,,
98003,100258,162,0.5,324,Forest Polka,,,,
98101,100259,130,0.5,260,Angels we have heard on high,French Folk Music,,,
98102,100259,138,0.5,276,Angels we have heard on high,,,,
98103,100259,146,0.5,292,Angels we have heard on high,,,,
98201,100260,100,0.25,400,Brandenburg Concerto No.2,J.S. Bach,,,
98202,100260,102,0.25,408,Brandenburg Concerto No.2,,,,
98203,100260,104,0.25,416,Brandenburg Concerto No.2,,,,
98301,100243,150,0.5,300,The First Noel,English Folk Music,,,
98302,100243,156,0.5,312,The First Noel,,,,
98303,100243,162,0.5,324,The First Noel,,,,
98401,100244,140,0.5,280,Magic Flute Trio,Wolfgang Amadeus Mozart,,,
98402,100244,144,0.5,288,Magic Flute Trio,,,,
98403,100244,148,0.5,296,Magic Flute Trio,,,,
98501,100245,120,0.5,240,Scottish Dances,Ludwig van Beethoven,,,
98502,100245,124,0.5,248,Scottish Dances,,,,
98503,100245,128,0.5,256,Scottish Dances,,,,
98601,100246,90,0.25,360,Peach Blossom,Chinese Folk Music,,,
98602,100246,94,0.25,376,Peach Blossom,,,,
98603,100246,98,0.25,392,Peach Blossom,,,,
98701,100247,140,0.5,280,Hark! The Herald Angels Sing,Felix Mendelssohn,,,
98702,100247,148,0.5,296,Hark! The Herald Angels Sing,,,,
98703,100247,156,0.5,312,Hark! The Herald Angels Sing,,,,
98801,100248,85,0.25,340,Paganini Caprice No.9,Robert Schumann,,,
98802,100248,88,0.25,352,Paganini Caprice No.9,,,,
98803,100248,45,0.125,360,Paganini Caprice No.9,,,,
98901,100249,148,0.5,296,Happy Chinese New Year,Gexin Chen,,,
98902,100249,156,0.5,312,Happy Chinese New Year,,,,
98903,100249,164,0.5,328,Happy Chinese New Year,,,,
98901,100187,100,0.5,200,Jingle Bells Christmas Edition,Adapted by Congfei Wei,,,
98902,100187,105,0.5,210,Jingle Bells Christmas Edition,,,,
98903,100187,110,0.5,220,Jingle Bells Christmas Edition,,,,
99001,100188,115,0.5,230,We Wish You a Merry Christmas,British carol,,,
99002,100188,120,0.5,240,We Wish You a Merry Christmas,,,,
99003,100188,125,0.5,250,We Wish You a Merry Christmas,,,,
99101,100191,130,0.5,260,Joy to the World,George Frideric Handel,,,
99102,100191,135,0.5,270,Joy to the World,,,,
99103,100191,145,0.5,290,Joy to the World,,,,
99201,100192,130,0.5,260,Dolly's Dreaming and Awakening,Theodore Oesten,,,
99202,100192,142,0.5,284,Dolly's Dreaming and Awakening,,,,
99203,100192,151,0.5,302,Dolly's Dreaming and Awakening,,,,
99301,100193,150,0.5,300,The Faithful Shepherd,George Frideric Handel,,,
99302,100193,158,0.5,316,The Faithful Shepherd,,,,
99303,100193,164,0.5,318,The Faithful Shepherd,,,,
99401,100194,150,0.5,300,Symphony No.8 in G Major Mvt.3,Antonin Dvorak,,,
99402,100194,158,0.5,316,Symphony No.8 in G Major Mvt.3,,,,
99403,100194,164,0.5,328,Symphony No.8 in G Major Mvt.3,,,,
99501,100195,120,0.5,240,Song of selling newspapers,Er Nie,,,
99502,100195,125,0.5,250,Song of selling newspapers,,,,
99503,100195,130,0.5,260,Song of selling newspapers,,,,
99501,100234,110,0.25,440,Nutcracker Op.71,Pyotr Ilyich Tchaikovsky,,,
99502,100234,114,0.25,456,Nutcracker Op.71,,,,
99503,100234,118,0.25,472,Nutcracker Op.71,,,,
99601,100235,90,0.25,360,Little Star 12Var K265,Wolfgang Amadeus Mozart,,,
99602,100235,93,0.25,372,Little Star 12Var K265,,,,
99603,100235,96,0.25,384,Little Star 12Var K265,,,,
99701,100236,90,0.25,360,Peacherine Rag,Scott Joplin,,,
99702,100236,93,0.25,372,Peacherine Rag,,,,
99703,100236,96,0.25,384,Peacherine Rag,,,,
99801,100237,300,1,300,Piano Sonata No.4 Op.7,Ludwig van Beethoven,,,
99802,100237,318,1,318,Piano Sonata No.4 Op.7,,,,
99803,100237,336,1,336,Piano Sonata No.4 Op.7,,,,
99901,100238,150,0.5,300,Magic Flute Op.9,Wolfgang Amadeus Mozart,,,
99902,100238,153,0.5,306,Magic Flute Op.9,,,,
99903,100238,156,0.5,312,Magic Flute Op.9,,,,
100001,100239,90,0.5,180,Etude Op.299 No.6,Carl Czerny,,,
100002,100239,94,0.5,188,Etude Op.299 No.6,,,,
100003,100239,98,0.5,196,Etude Op.299 No.6,,,,
100101,100241,86,0.25,344,Lively Spring Festival,Chinese Folk Music,,,
100102,100241,88,0.25,352,Lively Spring Festival,,,,
100103,100241,90,0.25,360,Lively Spring Festival,,,,
100101,100225,78,0.25,312,Etude No.2,Franz Liszt,,,
100102,100225,81,0.25,324,Etude No.2,,,,
100103,100225,84,0.25,336,Etude No.2,,,,
100201,100226,89,0.5,178,La Ronde de Lutins,Antonio Bazzini,,,
100202,100226,97,0.5,194,La Ronde de Lutins,,,,
100203,100226,105,0.5,210,La Ronde de Lutins,,,,
100401,100228,240,1,240,Vals del Recuerdo,Richard Clayderman,,,
100402,100228,255,1,255,Vals del Recuerdo,,,,
100403,100228,270,1,270,Vals del Recuerdo,,,,
100501,100229,230,1,230,Prelude No.11 in B Major,Chopin,,,
100502,100229,250,1,250,Prelude No.11 in B Major,,,,
100503,100229,270,1,270,Prelude No.11 in B Major,,,,
100601,100230,130,0.5,260,Tempest Sonata Mov.3,Ludwig van Beethoven,,,
100602,100230,138,0.5,276,Tempest Sonata Mov.3,,,,
100603,100230,146,0.5,292,Tempest Sonata Mov.3,,,,
100701,100213,120,0.5,240,O sole mio,Eduardo di Capua,,,
100702,100213,128,0.5,256,O sole mio,,,,
100703,100213,136,0.5,272,O sole mio,,,,
100901,100215,150,0.5,300,Minuet K.1,Wolfgang Amadeus Mozart,,,
100902,100215,155,0.5,310,Minuet K.1,,,,
100903,100215,160,0.5,320,Minuet K.1,,,,
101001,100216,90,0.25,360,Etude Op.599 No.55,Carl Czerny,,,
101002,100216,94,0.25,376,Etude Op.599 No.55,,,,
101003,100216,98,0.25,392,Etude Op.599 No.55,,,,
101101,100217,80,0.25,320,Maple Leaf Rag,Scott Joplin,,,
101102,100217,88,0.25,352,Maple Leaf Rag,,,,
101103,100217,96,0.25,384,Maple Leaf Rag,,,,
101201,100218,85,0.25,340,The Ragtime Dance,Scott Joplin,,,
101202,100218,89,0.25,356,The Ragtime Dance,,,,
101203,100218,93,0.25,372,The Ragtime Dance,,,,
101301,100204,95,0.5,190,Arirang,Korean Folk Music,,,
101302,100204,105,0.5,210,Arirang,,,,
101303,100204,114,0.5,228,Arirang,,,,
101401,100205,120,0.5,240,Au clair de la lune,French Folk Music,,,
101402,100205,125,0.5,250,Au clair de la lune,,,,
101403,100205,130,0.5,260,Au clair de la lune,,,,
101501,100206,130,0.5,260,Graduation Song,Er Nie,,,
101502,100206,142,0.5,284,Graduation Song,,,,
101503,100206,151,0.5,302,Graduation Song,,,,
101601,100207,300,1,300,Etincelles Etude Op.36 No.6,Moritz Moszkowski,,,
101602,100207,158,0.5,316,Etincelles Etude Op.36 No.6,,,,
101603,100207,164,0.5,328,Etincelles Etude Op.36 No.6,,,,
101701,100208,130,0.5,260,The Tuileries Gardens,M.P. Mussorgsky,,,
101702,100208,142,0.5,284,The Tuileries Gardens,,,,
101703,100208,151,0.5,302,The Tuileries Gardens,,,,
101801,100209,320,1,320,Nel cor piu non mi sento,Ludwig van Beethoven,,,
101802,100209,168,0.5,336,Nel cor piu non mi sento,,,,
101803,100209,175,0.5,350,Nel cor piu non mi sento,,,,
101901,100210,100,0.5,200,Craving for the Spring Wind,Teng Yu-Hsien,,,
101902,100210,106,0.5,212,Craving for the Spring Wind,,,,
101903,100210,112,0.5,224,Craving for the Spring Wind,,,,
102001,100196,140,0.5,280,Sakura Sakura,Shimizu,,,
102002,100196,150,0.5,300,Sakura Sakura,,,,
102003,100196,157,0.5,314,Sakura Sakura,,,,
102101,100197,260,1,260,Lascia chio pianga,George Frideric Handel,,,
102102,100197,270,1,270,Lascia chio pianga,,,,
102103,100197,280,1,280,Lascia chio pianga,,,,
102201,100198,130,0.5,260,Passacaglia,George Frideric Handel,,,
102202,100198,135,0.5,270,Passacaglia,,,,
102203,100198,70,0.25,280,Passacaglia,,,,
102301,100199,75,0.25,300,Sonata in A Major Mvt.2,George Frideric Handel,,,
102302,100199,79,0.25,316,Sonata in A Major Mvt.2,,,,
102303,100199,82,0.25,328,Sonata in A Major Mvt.2,,,,
102401,100200,90,0.25,360,Russian Dance,Pyotr Ilyich Tchaikovsky,,,
102402,100200,92,0.25,368,Russian Dance,,,,
102403,100200,95,0.25,380,Russian Dance,,,,
102501,100175,110,0.5,220,Torna a Surriento,Ernesto De Curtis,,,
102502,100175,115,0.5,230,Torna a Surriento,,,,
102503,100175,120,0.5,240,Torna a Surriento,,,,
102601,100177,135,0.5,270,Salut d' Amour,Edward Elgar,,,
102602,100177,146,0.5,292,Salut d' Amour,,,,
102603,100177,151,0.5,302,Salut d' Amour,,,,
102701,100183,150,0.5,300,Etude Op.100 No.2,Friedrich Burgmüller,,,
102702,100183,158,0.5,316,Etude Op.100 No.2,,,,
102703,100183,164,0.5,328,Etude Op.100 No.2,,,,
102801,100181,230,1,230,Di Spagna sono la bella,Vincenzo di Chiara,,,
102802,100181,246,1,246,Di Spagna sono la bella,,,,
102803,100181,259,1,259,Di Spagna sono la bella,,,,
102901,100169,120,0.5,240,Spinning Song,Albert Ellmenreich,,,
102902,100169,139,0.5,278,Spinning Song,,,,
102903,100169,156,0.5,312,Spinning Song,,,,
103001,100170,90,0.25,360,Dance of Reed,Pyotr Ilyich Tchaikovsky,,,
103002,100170,92,0.25,368,Dance of Reed,,,,
103003,100170,95,0.25,380,Dance of Reed,,,,
103101,100171,240,1,240,Seguidilla,Bizet,,,
103102,100171,255,1,255,Seguidilla,,,,
103103,100171,270,1,270,Seguidilla,,,,
103201,100172,330,1,330,Tarantella,Friedrich Burgmüller,,,
103202,100172,353,1,353,Tarantella,,,,
103203,100172,360,1,360,Tarantella,,,,
103301,100173,90,0.25,360,Norwegian Dance Op.35 No.2,Edward Grieg,,,
103302,100173,92,0.25,368,Norwegian Dance Op.35 No.2,,,,
103303,100173,95,0.25,380,Norwegian Dance Op.35 No.2,,,,
103401,100174,120,0.5,240,Farewell of Slavianka,Vasily Agapkin,,,
103402,100174,125,0.5,250,Farewell of Slavianka,,,,
103403,100174,130,0.5,260,Farewell of Slavianka,,,,
103501,100161,107,0.5,214,Troika,Russian Folk Music,,,
103502,100161,116,0.5,232,Troika,,,,
103503,100161,124,0.5,248,Troika,,,,
103601,100162,70,0.25,280,Habanera,Bizet,,,
103602,100162,78,0.25,312,Habanera,,,,
103603,100162,85,0.25,340,Habanera,,,,
103701,100164,150,0.5,300,Vltava,Bedrich Smetana,,,
103702,100164,165,0.5,330,Vltava,,,,
103703,100164,177,0.5,354,Vltava,,,,
103801,100165,160,0.5,320,Valse Brillante Op.34 No.3,Chopin,,,
103802,100165,166,0.5,332,Valse Brillante Op.34 No.3,,,,
103803,100165,173,0.5,346,Valse Brillante Op.34 No.3,,,,
104001,100086,250,1,250,Three Bears,Korean Folk Music,,,
104002,100086,145,0.5,290,Three Bears,,,,
104003,100086,150,0.5,300,Three Bears,,,,
104101,100101,120,0.5,240,Marche Militaire,Franz Schubert,,,
104102,100101,130,0.5,260,Marche Militaire,,,,
104103,100101,140,0.5,280,Marche Militaire,,,,
104201,100099,128,0.5,256,Flower and Youth,Chinese Folk Music,,,
104202,100099,138,0.5,276,Flower and Youth,,,,
104203,100099,145,0.5,290,Flower and Youth,,,,
104301,100097,120,0.5,240,Modlitwa Dziewicy,Tekla Badarzewska,,,
104302,100097,73,0.25,292,Modlitwa Dziewicy,,,,
104303,100097,80,0.25,320,Modlitwa Dziewicy,,,,
104401,100091,80,0.25,320,Hungarian Rhapsody No.2,Franz Liszt,,,
104402,100091,173,0.5,346,Hungarian Rhapsody No.2,,,,
104403,100091,91,0.25,364,Hungarian Rhapsody No.2,,,,
104501,100093,100,0.25,400,Sonata in G Major K283,Wolfgang Amadeus Mozart,,,
104502,100093,103,0.25,412,Sonata in G Major K283,,,,
104503,100093,105,0.25,420,Sonata in G Major K283,,,,
104601,100075,180,0.5,360,The Seasons Op.37,Pyotr Ilyich Tchaikovsky,,,
104602,100075,185,0.5,370,The Seasons Op.37,,,,
104603,100075,189,0.5,378,The Seasons Op.37,,,,
104701,100077,105,0.5,210,Paganini Rhapsody Var.18,Rachmaninoff,,,
104702,100077,110,0.5,220,Paganini Rhapsody Var.18,,,,
104703,100077,115,0.5,230,Paganini Rhapsody Var.18,,,,
104801,100094,190,0.5,380,In the Hall of the Mountain King,Edward Grieg,,,
104802,100094,195,0.5,390,In the Hall of the Mountain King,,,,
104803,100094,200,0.5,400,In the Hall of the Mountain King,,,,
104901,100100,180,0.5,360,Le Nozze di Figaro,Wolfgang Amadeus Mozart,,,
104902,100100,185,0.5,370,Le Nozze di Figaro,,,,
104903,100100,189,0.5,378,Le Nozze di Figaro,,,,
105001,100095,90,0.25,360,Papillon,Edward Grieg,,,
105002,100095,92,0.25,368,Papillon,,,,
105003,100095,95,0.25,380,Papillon,,,,
105101,100092,90,0.25,360,Etude Op.10 No.12,Chopin,,,
105102,100092,92,0.25,368,Etude Op.10 No.12,,,,
105103,100092,95,0.25,380,Etude Op.10 No.12,,,,
105201,100076,160,0.5,320,New World Symphony Mvt.4,Antonin Dvorak,,,
105202,100076,173,0.5,346,New World Symphony Mvt.4,,,,
105203,100076,182,0.5,364,New World Symphony Mvt.4,,,,
105301,100078,100,0.25,400,Nocturne Op.9 No.1,Chopin,,,
105302,100078,103,0.25,412,Nocturne Op.9 No.1,,,,
105303,100078,105,0.25,420,Nocturne Op.9 No.1,,,,
105401,100079,113,0.25,452,Sonata Pathetique Mvt.3,Ludwig van Beethoven,,,
105402,100079,114,0.25,456,Sonata Pathetique Mvt.3,,,,
105403,100079,115,0.25,460,Sonata Pathetique Mvt.3,,,,
105501,100107,140,0.5,280,Minuet in G Major,Ludwig van Beethoven,,,
105502,100107,157,0.5,314,Minuet in G Major,,,,
105503,100107,170,0.5,340,Minuet in G Major,,,,
105601,100108,150,0.5,300,The Yellow River in Anger,Xinghai Xian,,,
105602,100108,83,0.25,332,The Yellow River in Anger,,,,
105603,100108,177,0.5,354,The Yellow River in Anger,,,,
105701,100109,90,0.25,360,Polka Italienne,Rachmaninoff,,,
105702,100109,92,0.25,368,Polka Italienne,,,,
105703,100109,95,0.25,380,Polka Italienne,,,,
105801,100110,180,0.5,360,Invitation to the Dance,Carl Maria von Weber,,,
105802,100110,185,0.5,370,Invitation to the Dance,,,,
105803,100110,189,0.5,378,Invitation to the Dance,,,,
105901,100111,190,0.5,380,Etude Op.10 No.9,Chopin,,,
105902,100111,194,0.5,388,Etude Op.10 No.9,,,,
105903,100111,198,0.5,396,Etude Op.10 No.9,,,,
106001,100115,120,0.5,240,Elegie Op.3 No.1,Rachmaninoff,,,
106002,100115,139,0.5,278,Elegie Op.3 No.1,,,,
106003,100115,156,0.5,312,Elegie Op.3 No.1,,,,
106101,100117,150,0.5,300,Piano Concerto No.1,Pyotr Ilyich Tchaikovsky,,,
106102,100117,165,0.5,330,Piano Concerto No.1,,,,
106103,100117,177,0.5,354,Piano Concerto No.1,,,,
106201,100119,80,0.25,320,Sonata in D Major,Domenico Scarlatti,,,
106202,100119,86,0.25,344,Sonata in D Major,,,,
106203,100119,91,0.25,364,Sonata in D Major,,,,
106301,100118,95,0.25,380,Etude Op.10 No.2,Chopin,,,
106302,100118,97,0.25,388,Etude Op.10 No.2,,,,
106303,100118,99,0.25,396,Etude Op.10 No.2,,,,
106401,100116,100,0.25,400,Sonata in C Major K279,Wolfgang Amadeus Mozart,,,
106402,100116,103,0.25,412,Sonata in C Major K279,,,,
106403,100116,105,0.25,420,Sonata in C Major K279,,,,
106501,100123,150,0.5,300,Sonatina Op.36-1,Muzio Clementi,,,
106502,100123,165,0.5,330,Sonatina Op.36-1,,,,
106503,100123,177,0.5,354,Sonatina Op.36-1,,,,
106601,100124,150,0.5,300,Symphony No.6 in F Major,Ludwig van Beethoven,,,
106602,100124,165,0.5,330,Symphony No.6 in F Major,,,,
106603,100124,177,0.5,354,Symphony No.6 in F Major,,,,
106701,100125,80,0.25,320,Sonata in C Major Mvt.2,Wolfgang Amadeus Mozart,,,
106702,100125,86,0.25,344,Sonata in C Major Mvt.2,,,,
106703,100125,91,0.25,364,Sonata in C Major Mvt.2,,,,
106801,100126,320,1,320,Sonatina in G Major,Ludwig van Beethoven,,,
106802,100126,345,1,345,Sonatina in G Major,,,,
106803,100126,363,1,363,Sonatina in G Major,,,,
106901,100127,90,0.25,360,Wilde Jagd,Franz Liszt,,,
106902,100127,92,0.25,368,Wilde Jagd,,,,
106903,100127,95,0.25,380,Wilde Jagd,,,,
107001,100128,180,0.5,360,Sonatina in D Minor Mvt. 1,Zdeněk Fibich,,,
107002,100128,185,0.5,370,Sonatina in D Minor Mvt. 1,,,,
107003,100128,189,0.5,378,Sonatina in D Minor Mvt. 1,,,,
107101,100141,140,0.5,280,Espana Cani,Pascual Marquina,,,
107102,100141,150,0.5,300,Espana Cani,,,,
107103,100141,160,0.5,320,Espana Cani,,,,
107201,100142,140,0.5,280,Sonata No.25 Mvt.3,Ludwig van Beethoven,,,
107202,100142,80,0.25,320,Sonata No.25 Mvt.3,,,,
107203,100142,86,0.25,344,Sonata No.25 Mvt.3,,,,
107301,100143,80,0.25,320,Bright Line,Tianhua Liu,,,
107302,100143,170,0.5,340,Bright Line,,,,
107303,100143,90,0.25,360,Bright Line,,,,
107401,100144,170,0.5,340,Sonatina Op.168 No.2,Anton Diabelli,,,
107402,100144,180,0.5,360,Sonatina Op.168 No.2,,,,
107403,100144,185,0.5,370,Sonatina Op.168 No.2,,,,
107501,100133,150,0.5,300,Don Juan Paraphrase Part.2,Franz Liszt,,,
107502,100133,155,0.5,310,Don Juan Paraphrase Part.2,,,,
107503,100133,160,0.5,320,Don Juan Paraphrase Part.2,,,,
107601,100137,130,0.5,260,Piano Sonata No.2,Chopin,,,
107602,100137,140,0.5,280,Piano Sonata No.2,,,,
107603,100137,140,0.5,280,Piano Sonata No.2,,,,
107701,100136,80,0.25,320,The Nutcracker Overture,Pyotr Ilyich Tchaikovsky,,,
107702,100136,86,0.25,344,The Nutcracker Overture,,,,
107703,100136,91,0.25,364,The Nutcracker Overture,,,,
107801,100134,180,0.5,360,Smatroll,Edward Grieg,,,
107802,100134,185,0.5,370,Smatroll,,,,
107803,100134,189,0.5,378,Smatroll,,,,
107901,100138,50,0.125,400,Feux Follets,Franz Liszt,,,
107902,100138,52,0.125,416,Feux Follets,,,,
107903,100138,54,0.125,432,Feux Follets,,,,
108001,100135,200,0.5,400,Danse Macabre,Saint-Seans,,,
108002,100135,208,0.5,416,Danse Macabre,,,,
108003,100135,216,0.5,432,Danse Macabre,,,,
108101,100151,200,1,200,Venetian Boat Song,Felix Mendelssohn,,,
108102,100151,250,1,250,Venetian Boat Song,,,,
108103,100151,275,1,275,Venetian Boat Song,,,,
108201,100153,140,0.5,280,La Traviata Excerpts,Giuseppe Verdi,,,
108202,100153,150,0.5,300,La Traviata Excerpts,,,,
108203,100153,160,0.5,320,La Traviata Excerpts,,,,
108301,100154,150,0.5,300,Oh My Beloved Father,Giacomo Puccini,,,
108302,100154,165,0.5,330,Oh My Beloved Father,,,,
108303,100154,177,0.5,354,Oh My Beloved Father,,,,
108401,100155,90,0.25,360,Sonatina in F Major Anh.5,Ludwig van Beethoven,,,
108402,100155,92,0.25,368,Sonatina in F Major Anh.5,,,,
108403,100155,95,0.25,380,Sonatina in F Major Anh.5,,,,
108501,100156,115,0.25,460,Defend the Yellow River,Xinghai Xian,,,
108502,100156,220,0.5,440,Defend the Yellow River,,,,
108503,100156,232,0.5,464,Defend the Yellow River,,,,
108601,100056,110,0.25,440,Flight of the Bumblebee,Rimsky-Korsakov,,,
108602,100056,113,0.25,452,Flight of the Bumblebee,,,,
108603,100056,116,0.25,464,Flight of the Bumblebee,,,,
108701,100391,170,0.5,340,Bahay Kubo,Philippine Folk Song,,,
108702,100391,178,0.5,356,Bahay Kubo,,,,
108703,100391,186,0.5,372,Bahay Kubo,,,,
108801,100393,230,1,230,Gran Vals,Francisco Tarrega,,,
108802,100393,246,1,246,Gran Vals,,,,
108803,100393,262,1,262,Gran Vals,,,,
108901,100372,80,0.25,320,Alone World,Louis Liao,,,
108902,100372,82,0.25,328,Alone World,,,,
108903,100372,84,0.25,336,Alone World,,,,
109001,100364,75,0.25,300,La Paloma,Sebastián Iradier,,,
109002,100364,77,0.25,308,La Paloma,,,,
109003,100364,79,0.25,316,La Paloma,,,,
109101,100354,100,0.5,200,Scar,Alyfee Yao,,,
109102,100354,102,0.5,204,Scar,,,,
109103,100354,104,0.5,208,Scar,,,,
109201,100355,90,0.25,360,La Cucaracha,Spanish Folk Music,,,
109202,100355,94,0.25,376,La Cucaracha,,,,
109203,100355,98,0.25,392,La Cucaracha,,,,
109301,100365,120,0.5,240,Rain Crowns,SuBin Lim,,,
109302,100365,124,0.5,248,Rain Crowns,,,,
109303,100365,128,0.5,256,Rain Crowns,,,,
109401,100366,80,0.25,320,Beo dat may troi,Vietnamese Folk Music,,,
109402,100366,84,0.25,336,Beo dat may troi,,,,
109403,100366,88,0.25,352,Beo dat may troi,,,,
109501,100337,120,0.5,240,Moon In Breezy Night,Hua Feng,,,
109502,100337,124,0.5,248,Moon In Breezy Night,,,,
109503,100337,128,0.5,256,Moon In Breezy Night,,,,
109601,100340,130,0.5,260,Colourful Clouds Chasing The Moon,Chinese Folk Music,,,
109602,100340,75,0.25,300,Colourful Clouds Chasing The Moon,,,,
109603,100340,80,0.25,320,Colourful Clouds Chasing The Moon,,,,
109701,100348,120,0.5,240,Kitten Cleo,Julian Martinez,,,
109702,100348,128,0.5,256,Kitten Cleo,,,,
109703,100348,136,0.5,272,Kitten Cleo,,,,
109801,100349,130,0.5,260,Johnny Has Gone for a Soldier,English Folk Music,,,
109802,100349,70,0.25,280,Johnny Has Gone for a Soldier,,,,
109803,100349,74,0.25,296,Johnny Has Gone for a Soldier,,,,
110101,100331,150,0.5,300,Dance of the Little Swans,Pyotr Ilyich Tchaikovsky,,,
110102,100331,158,0.5,316,Dance of the Little Swans,,,,
110103,100331,166,0.5,332,Dance of the Little Swans,,,,
110201,100319,120,0.5,240,Birds Worship Phoenix,Chinese Folk Music,,,
110202,100319,128,0.5,256,Birds Worship Phoenix,,,,
110203,100319,136,0.5,272,Birds Worship Phoenix,,,,
110301,100322,105,0.5,210,Prisoners Dream,Kyrene,,,
110302,100322,109,0.5,218,Prisoners Dream,,,,
110303,100322,113,0.5,226,Prisoners Dream,,,,
110401,100309,150,0.5,300,Little Red Riding Hood,Brazilian Children's Song,,,
110402,100309,154,0.5,308,Little Red Riding Hood,,,,
110403,100309,158,0.5,316,Little Red Riding Hood,,,,
110501,100310,150,0.5,300,Tiger's Family,Shih Che Huang,,,
110502,100310,83,0.25,332,Tiger's Family,,,,
110503,100310,90,0.25,360,Tiger's Family,,,,
110701,100960,133,0.5,266,The Mysterious Barricades,Francois Couperin,,,
110702,100960,133,0.5,266,The Mysterious Barricades,,,,
110703,100960,133,0.5,266,The Mysterious Barricades,,,,
110801,100592,120,0.5,240,May I,C.R Lee,,,
110802,100592,121,0.5,242,May I,,,,
110803,100592,122,0.5,244,May I,,,,
110901,100704,69,0.25,276,Simple Gift,Miu weiwei,,,
110902,100704,69,0.25,276,Simple Gift,,,,
110903,100704,69,0.25,276,Simple Gift,,,,
111001,100963,80,0.25,320,Scherzo,Joseph Haydn,,,
111002,100963,80,0.25,320,Scherzo,,,,
111003,100963,80,0.25,320,Scherzo,,,,
111101,100964,95,0.25,380,Prelude 7 in A Major,Chopin,,,
111102,100964,95,0.25,380,Prelude 7 in A Major,,,,
111103,100964,95,0.25,380,Prelude 7 in A Major,,,,
111201,100965,80,1,80,Gymnopedie,Erik Satie,,,
111202,100965,80,1,80,Gymnopedie,,,,
111203,100965,80,1,80,Gymnopedie,,,,
111301,100966,120,0.5,240,Valses Sentimentale in C Major,Franz Schubert,,,
111302,100966,120,0.5,240,Valses Sentimentale in C Major,,,,
111303,100966,120,0.5,240,Valses Sentimentale in C Major,,,,
111401,100967,60,0.5,120,Lacrimosa,Wolfgang Amadeus Mozart,,,
111402,100967,60,0.5,120,Lacrimosa,,,,
111403,100967,60,0.5,120,Lacrimosa,,,,
111501,100968,190,1,190,Sarabande,George Frideric Handel,,,
111502,100968,190,1,190,Sarabande,,,,
111503,100968,190,1,190,Sarabande,,,,
112001,100973,90,0.25,360,Divertimento in D Major,Joseph Haydn,,,
112002,100973,90,0.25,360,Divertimento in D Major,,,,
112003,100973,90,0.25,360,Divertimento in D Major,,,,
